razlicica,vzs,naziv,horizont,model,izvor,cilj,y_true,y_pred,cez_vrzel,mase_scale,ae,se,ase
izhodiscna,1626,Endoproteza kolena,4,naivni,2026-02-18,2026-03-18,8743.0,8868.0,False,132.828,125.0,15625.0,0.9411
izhodiscna,1626,Endoproteza kolena,4,lin,2026-02-18,2026-03-18,8743.0,9015.1283,False,132.828,272.1283,74053.8091,2.0487
izhodiscna,1626,Endoproteza kolena,4,ar1,2026-02-18,2026-03-18,8743.0,8798.7221,False,132.828,55.7221,3104.947,0.4195
izhodiscna,1626,Endoproteza kolena,4,naivni,2026-02-25,2026-03-25,8784.0,8820.0,False,131.9255,36.0,1296.0,0.2729
izhodiscna,1626,Endoproteza kolena,4,lin,2026-02-25,2026-03-25,8784.0,9011.5354,False,131.9255,227.5354,51772.352,1.7247
izhodiscna,1626,Endoproteza kolena,4,ar1,2026-02-25,2026-03-25,8784.0,8796.7802,False,131.9255,12.7802,163.3333,0.0969
izhodiscna,1626,Endoproteza kolena,4,naivni,2026-03-04,2026-04-08,8844.0,8628.0,True,132.5579,216.0,46656.0,1.6295
izhodiscna,1626,Endoproteza kolena,4,lin,2026-03-04,2026-04-08,8844.0,8999.6799,True,132.5579,155.6799,24236.2197,1.1744
izhodiscna,1626,Endoproteza kolena,4,ar1,2026-03-04,2026-04-08,8844.0,8786.4178,True,132.5579,57.5822,3315.7093,0.4344
izhodiscna,1626,Endoproteza kolena,4,naivni,2026-03-11,2026-04-15,8543.0,8632.0,True,131.2188,89.0,7921.0,0.6783
izhodiscna,1626,Endoproteza kolena,4,lin,2026-03-11,2026-04-15,8543.0,8988.4123,True,131.2188,445.4123,198392.1335,3.3944
izhodiscna,1626,Endoproteza kolena,4,ar1,2026-03-11,2026-04-15,8543.0,8784.8325,True,131.2188,241.8325,58482.9555,1.843
izhodiscna,1626,Endoproteza kolena,4,naivni,2026-03-18,2026-04-29,9276.0,8743.0,True,131.0103,533.0,284089.0,4.0684
izhodiscna,1626,Endoproteza kolena,4,lin,2026-03-18,2026-04-29,9276.0,8982.2722,True,131.0103,293.7278,86276.0141,2.242
izhodiscna,1626,Endoproteza kolena,4,ar1,2026-03-18,2026-04-29,9276.0,8789.4657,True,131.0103,486.5343,236715.6188,3.7137
izhodiscna,1626,Endoproteza kolena,4,naivni,2026-03-25,2026-05-06,9215.0,8784.0,True,130.0918,431.0,185761.0,3.313
izhodiscna,1626,Endoproteza kolena,4,lin,2026-03-25,2026-05-06,9215.0,8978.0646,True,130.0918,236.9354,56138.3813,1.8213
izhodiscna,1626,Endoproteza kolena,4,ar1,2026-03-25,2026-05-06,9215.0,8791.2632,True,130.0918,423.7368,179552.8461,3.2572
izhodiscna,1626,Endoproteza kolena,4,naivni,2026-04-08,2026-05-13,9250.0,8844.0,True,129.3838,406.0,164836.0,3.1379
izhodiscna,1626,Endoproteza kolena,4,lin,2026-04-08,2026-05-13,9250.0,8976.4944,True,129.3838,273.5056,74805.2927,2.1139
izhodiscna,1626,Endoproteza kolena,4,ar1,2026-04-08,2026-05-13,9250.0,8794.5002,True,129.3838,455.4998,207480.0813,3.5205
izhodiscna,1626,Endoproteza kolena,4,naivni,2026-04-15,2026-05-20,9224.0,8543.0,True,131.1,681.0,463761.0,5.1945
izhodiscna,1626,Endoproteza kolena,4,lin,2026-04-15,2026-05-20,9224.0,8962.5133,True,131.1,261.4867,68375.2992,1.9946
izhodiscna,1626,Endoproteza kolena,4,ar1,2026-04-15,2026-05-20,9224.0,8778.6972,True,131.1,445.3028,198294.5706,3.3967
izhodiscna,1626,Endoproteza kolena,4,naivni,2026-04-29,2026-05-27,9266.0,9276.0,False,137.0594,10.0,100.0,0.073
izhodiscna,1626,Endoproteza kolena,4,lin,2026-04-29,2026-05-27,9266.0,8979.0073,False,137.0594,286.9927,82364.7991,2.0939
izhodiscna,1626,Endoproteza kolena,4,ar1,2026-04-29,2026-05-27,9266.0,8810.9922,False,137.0594,455.0078,207032.066,3.3198
izhodiscna,1626,Endoproteza kolena,4,naivni,2026-05-06,2026-06-03,9226.0,9215.0,False,136.3137,11.0,121.0,0.0807
izhodiscna,1626,Endoproteza kolena,4,lin,2026-05-06,2026-06-03,9226.0,8992.435,False,136.3137,233.565,54552.6175,1.7134
izhodiscna,1626,Endoproteza kolena,4,ar1,2026-05-06,2026-06-03,9226.0,8815.7055,False,136.3137,410.2945,168341.5537,3.0099
izhodiscna,1626,Endoproteza kolena,4,naivni,2026-05-13,2026-06-17,9221.0,9250.0,True,135.3301,29.0,841.0,0.2143
izhodiscna,1626,Endoproteza kolena,4,lin,2026-05-13,2026-06-17,9221.0,9006.7826,True,135.3301,214.2174,45889.0858,1.5829
izhodiscna,1626,Endoproteza kolena,4,ar1,2026-05-13,2026-06-17,9221.0,8824.9109,True,135.3301,396.0891,156886.557,2.9268
izhodiscna,1626,Endoproteza kolena,4,naivni,2026-05-20,2026-06-24,9334.0,9224.0,True,134.2788,110.0,12100.0,0.8192
izhodiscna,1626,Endoproteza kolena,4,lin,2026-05-20,2026-06-24,9334.0,9019.5863,True,134.2788,314.4137,98855.965,2.3415
izhodiscna,1626,Endoproteza kolena,4,ar1,2026-05-20,2026-06-24,9334.0,8830.6113,True,134.2788,503.3887,253400.1651,3.7488
izhodiscna,1626,Endoproteza kolena,4,naivni,2026-05-27,2026-07-01,9315.0,9266.0,True,133.4,49.0,2401.0,0.3673
izhodiscna,1626,Endoproteza kolena,4,lin,2026-05-27,2026-07-01,9315.0,9033.5868,True,133.4,281.4132,79193.4118,2.1095
izhodiscna,1626,Endoproteza kolena,4,ar1,2026-05-27,2026-07-01,9315.0,8841.2014,True,133.4,473.7986,224485.0754,3.5517
izhodiscna,1626,Endoproteza kolena,4,naivni,2026-06-03,2026-07-08,9433.0,9226.0,True,132.5189,207.0,42849.0,1.562
izhodiscna,1626,Endoproteza kolena,4,lin,2026-06-03,2026-07-08,9433.0,9045.5382,True,132.5189,387.4618,150126.619,2.9238
izhodiscna,1626,Endoproteza kolena,4,ar1,2026-06-03,2026-07-08,9433.0,8845.4253,True,132.5189,587.5747,345244.0016,4.4339
izhodiscna,1626,Endoproteza kolena,4,naivni,2026-06-17,2026-07-15,9441.0,9221.0,False,131.3271,220.0,48400.0,1.6752
izhodiscna,1626,Endoproteza kolena,4,lin,2026-06-17,2026-07-15,9441.0,9056.8778,False,131.3271,384.1222,147549.8879,2.9249
izhodiscna,1626,Endoproteza kolena,4,ar1,2026-06-17,2026-07-15,9441.0,8851.6165,False,131.3271,589.3835,347372.9291,4.4879
izhodiscna,AGREGAT,Agregat,1,naivni,2025-04-09,2025-04-16,326003.0,325445.0,False,1630.0196,558.0,311364.0,0.3423
izhodiscna,AGREGAT,Agregat,1,lin,2025-04-09,2025-04-16,326003.0,316075.7127,False,1630.0196,9927.2873,98551033.7387,6.0903
izhodiscna,AGREGAT,Agregat,1,ar1,2025-04-09,2025-04-16,326003.0,325646.3732,False,1630.0196,356.6268,127182.6767,0.2188
izhodiscna,AGREGAT,Agregat,1,naivni,2025-04-16,2025-04-23,327005.0,326003.0,False,1609.4038,1002.0,1004004.0,0.6226
izhodiscna,AGREGAT,Agregat,1,lin,2025-04-16,2025-04-23,327005.0,317133.8911,False,1609.4038,9871.1089,97438789.9959,6.1334
izhodiscna,AGREGAT,Agregat,1,ar1,2025-04-16,2025-04-23,327005.0,326246.4949,False,1609.4038,758.5051,575329.9801,0.4713
izhodiscna,AGREGAT,Agregat,1,naivni,2025-04-23,2025-04-30,330206.0,327005.0,False,1597.9434,3201.0,10246401.0,2.0032
izhodiscna,AGREGAT,Agregat,1,lin,2025-04-23,2025-04-30,330206.0,318194.8456,False,1597.9434,12011.1544,144267830.9204,7.5166
izhodiscna,AGREGAT,Agregat,1,ar1,2025-04-23,2025-04-30,330206.0,327336.7875,False,1597.9434,2869.2125,8232380.318,1.7956
izhodiscna,AGREGAT,Agregat,1,naivni,2025-04-30,2025-05-07,328455.0,330206.0,False,1627.6296,1751.0,3066001.0,1.0758
izhodiscna,AGREGAT,Agregat,1,lin,2025-04-30,2025-05-07,328455.0,319418.0869,False,1627.6296,9036.9131,81665798.9429,5.5522
izhodiscna,AGREGAT,Agregat,1,ar1,2025-04-30,2025-05-07,328455.0,330913.865,False,1627.6296,2458.865,6046017.3253,1.5107
izhodiscna,AGREGAT,Agregat,1,naivni,2025-05-07,2025-05-14,329807.0,328455.0,False,1629.8727,1352.0,1827904.0,0.8295
izhodiscna,AGREGAT,Agregat,1,lin,2025-05-07,2025-05-14,329807.0,320436.6818,False,1629.8727,9370.3182,87802862.8285,5.7491
izhodiscna,AGREGAT,Agregat,1,ar1,2025-05-07,2025-05-14,329807.0,328833.4603,False,1629.8727,973.5397,947779.4763,0.5973
izhodiscna,AGREGAT,Agregat,1,naivni,2025-05-14,2025-05-21,329389.0,329807.0,False,1624.9107,418.0,174724.0,0.2572
izhodiscna,AGREGAT,Agregat,1,lin,2025-05-14,2025-05-21,329389.0,321484.3358,False,1624.9107,7904.6642,62483715.4887,4.8647
izhodiscna,AGREGAT,Agregat,1,ar1,2025-05-14,2025-05-21,329389.0,330289.0896,False,1624.9107,900.0896,810161.2253,0.5539
izhodiscna,AGREGAT,Agregat,1,naivni,2025-05-21,2025-05-28,331652.0,329389.0,False,1603.7368,2263.0,5121169.0,1.4111
izhodiscna,AGREGAT,Agregat,1,lin,2025-05-21,2025-05-28,331652.0,322436.5789,False,1603.7368,9215.4211,84923985.1773,5.7462
izhodiscna,AGREGAT,Agregat,1,ar1,2025-05-21,2025-05-28,331652.0,329777.235,False,1603.7368,1874.765,3514743.8145,1.169
izhodiscna,AGREGAT,Agregat,1,naivni,2025-05-28,2025-06-04,334280.0,331652.0,False,1615.1034,2628.0,6906384.0,1.6271
izhodiscna,AGREGAT,Agregat,1,lin,2025-05-28,2025-06-04,334280.0,323482.3068,False,1615.1034,10797.6932,116590177.6184,6.6854
izhodiscna,AGREGAT,Agregat,1,ar1,2025-05-28,2025-06-04,334280.0,332223.1751,False,1615.1034,2056.8249,4230528.8373,1.2735
izhodiscna,AGREGAT,Agregat,1,naivni,2025-06-04,2025-06-11,301611.0,334280.0,False,1632.2712,32669.0,1067263561.0,20.0144
izhodiscna,AGREGAT,Agregat,1,lin,2025-06-04,2025-06-11,301611.0,324638.726,False,1632.2712,23027.726,530276164.2107,14.1078
izhodiscna,AGREGAT,Agregat,1,ar1,2025-06-04,2025-06-11,301611.0,335089.0569,False,1632.2712,33478.0569,1120780293.2532,20.5101
izhodiscna,AGREGAT,Agregat,1,naivni,2025-06-11,2025-06-18,332772.0,301611.0,False,2149.55,31161.0,971007921.0,14.4965
izhodiscna,AGREGAT,Agregat,1,lin,2025-06-11,2025-06-18,332772.0,323582.9852,False,2149.55,9189.0148,84437992.151,4.2749
izhodiscna,AGREGAT,Agregat,1,ar1,2025-06-11,2025-06-18,332772.0,302670.148,False,2149.55,30101.852,906121496.0809,14.0038
izhodiscna,AGREGAT,Agregat,1,naivni,2025-06-18,2025-07-02,333508.0,332772.0,True,2625.1475,736.0,541696.0,0.2804
izhodiscna,AGREGAT,Agregat,1,lin,2025-06-18,2025-07-02,333508.0,324593.5664,True,2625.1475,8914.4336,79467126.9971,3.3958
izhodiscna,AGREGAT,Agregat,1,ar1,2025-06-18,2025-07-02,333508.0,329623.849,True,2625.1475,3884.151,15086628.807,1.4796
izhodiscna,AGREGAT,Agregat,1,naivni,2025-07-02,2025-07-09,334710.0,333508.0,False,2594.6774,1202.0,1444804.0,0.4633
izhodiscna,AGREGAT,Agregat,1,lin,2025-07-02,2025-07-09,334710.0,325591.4188,False,2594.6774,9118.5812,83148522.3203,3.5143
izhodiscna,AGREGAT,Agregat,1,ar1,2025-07-02,2025-07-09,334710.0,330592.3604,False,2594.6774,4117.6396,16954956.2663,1.587
izhodiscna,AGREGAT,Agregat,1,naivni,2025-07-09,2025-07-16,334073.0,334710.0,False,2572.5714,637.0,405769.0,0.2476
izhodiscna,AGREGAT,Agregat,1,lin,2025-07-09,2025-07-16,334073.0,326606.4524,False,2572.5714,7466.5476,55749333.3475,2.9024
izhodiscna,AGREGAT,Agregat,1,ar1,2025-07-09,2025-07-16,334073.0,331980.3427,False,2572.5714,2092.6573,4379214.4555,0.8134
izhodiscna,AGREGAT,Agregat,1,naivni,2025-07-16,2025-07-23,337328.0,334073.0,False,2542.3281,3255.0,10595025.0,1.2803
izhodiscna,AGREGAT,Agregat,1,lin,2025-07-16,2025-07-23,337328.0,327524.2063,False,2542.3281,9803.7937,96114371.8925,3.8562
izhodiscna,AGREGAT,Agregat,1,ar1,2025-07-16,2025-07-23,337328.0,331605.5898,False,2542.3281,5722.4102,32745978.9256,2.2509
izhodiscna,AGREGAT,Agregat,1,naivni,2025-07-23,2025-07-30,336061.0,337328.0,False,2553.2923,1267.0,1605289.0,0.4962
izhodiscna,AGREGAT,Agregat,1,lin,2025-07-23,2025-07-30,336061.0,328587.0923,False,2553.2923,7473.9077,55859296.1931,2.9272
izhodiscna,AGREGAT,Agregat,1,ar1,2025-07-23,2025-07-30,336061.0,334913.79,False,2553.2923,1147.21,1316090.7101,0.4493
izhodiscna,AGREGAT,Agregat,1,naivni,2025-07-30,2025-08-06,337298.0,336061.0,False,2533.803,1237.0,1530169.0,0.4882
izhodiscna,AGREGAT,Agregat,1,lin,2025-07-30,2025-08-06,337298.0,329515.3148,False,2533.803,7782.6852,60570189.0828,3.0715
izhodiscna,AGREGAT,Agregat,1,ar1,2025-07-30,2025-08-06,337298.0,333888.583,False,2533.803,3409.417,11624124.5856,1.3456
izhodiscna,AGREGAT,Agregat,1,naivni,2025-08-06,2025-08-13,338360.0,337298.0,False,2514.4478,1062.0,1127844.0,0.4224
izhodiscna,AGREGAT,Agregat,1,lin,2025-08-06,2025-08-13,338360.0,330464.9816,False,2514.4478,7895.0184,62331316.1241,3.1399
izhodiscna,AGREGAT,Agregat,1,ar1,2025-08-06,2025-08-13,338360.0,335246.748,False,2514.4478,3113.252,9692337.8553,1.2381
izhodiscna,AGREGAT,Agregat,1,naivni,2025-08-13,2025-08-20,330223.0,338360.0,False,2493.0882,8137.0,66210769.0,3.2638
izhodiscna,AGREGAT,Agregat,1,lin,2025-08-13,2025-08-20,330223.0,331424.4778,False,2493.0882,1201.4778,1443548.9871,0.4819
izhodiscna,AGREGAT,Agregat,1,ar1,2025-08-13,2025-08-20,330223.0,336436.0499,False,2493.0882,6213.0499,38601989.5054,2.4921
izhodiscna,AGREGAT,Agregat,1,naivni,2025-08-20,2025-08-27,336866.0,330223.0,False,2574.8841,6643.0,44129449.0,2.5799
izhodiscna,AGREGAT,Agregat,1,lin,2025-08-20,2025-08-27,336866.0,331867.4435,False,2574.8841,4998.5565,24985567.301,1.9413
izhodiscna,AGREGAT,Agregat,1,ar1,2025-08-20,2025-08-27,336866.0,328749.0958,False,2574.8841,8116.9042,65884134.2575,3.1523
izhodiscna,AGREGAT,Agregat,1,naivni,2025-08-27,2025-09-03,336324.0,336866.0,False,2633.0,542.0,293764.0,0.2058
izhodiscna,AGREGAT,Agregat,1,lin,2025-08-27,2025-09-03,336324.0,332659.2233,False,2633.0,3664.7767,13430587.9674,1.3919
izhodiscna,AGREGAT,Agregat,1,ar1,2025-08-27,2025-09-03,336324.0,335055.6339,False,2633.0,1268.3661,1608752.575,0.4817
izhodiscna,AGREGAT,Agregat,1,naivni,2025-09-03,2025-09-10,337284.0,336324.0,False,2603.5493,960.0,921600.0,0.3687
izhodiscna,AGREGAT,Agregat,1,lin,2025-09-03,2025-09-10,337284.0,333378.8599,False,2603.5493,3905.1401,15250118.9085,1.4999
izhodiscna,AGREGAT,Agregat,1,ar1,2025-09-03,2025-09-10,337284.0,334642.0482,False,2603.5493,2641.9518,6979909.1898,1.0148
izhodiscna,AGREGAT,Agregat,1,naivni,2025-09-10,2025-09-17,337606.0,337284.0,False,2580.7222,322.0,103684.0,0.1248
izhodiscna,AGREGAT,Agregat,1,lin,2025-09-10,2025-09-17,337606.0,334113.0616,False,2580.7222,3492.9384,12200618.36,1.3535
izhodiscna,AGREGAT,Agregat,1,ar1,2025-09-10,2025-09-17,337606.0,335658.9261,False,2580.7222,1947.0739,3791096.8891,0.7545
izhodiscna,AGREGAT,Agregat,1,naivni,2025-09-17,2025-09-24,338438.0,337606.0,False,2549.7808,832.0,692224.0,0.3263
izhodiscna,AGREGAT,Agregat,1,lin,2025-09-17,2025-09-24,338438.0,334826.428,False,2549.7808,3611.572,13043452.3861,1.4164
izhodiscna,AGREGAT,Agregat,1,ar1,2025-09-17,2025-09-24,338438.0,336060.0778,False,2549.7808,2377.9222,5654513.8842,0.9326
izhodiscna,AGREGAT,Agregat,1,naivni,2025-09-24,2025-10-01,337912.0,338438.0,False,2526.5676,526.0,276676.0,0.2082
izhodiscna,AGREGAT,Agregat,1,lin,2025-09-24,2025-10-01,337912.0,335547.3802,False,2526.5676,2364.6198,5591426.8923,0.9359
izhodiscna,AGREGAT,Agregat,1,ar1,2025-09-24,2025-10-01,337912.0,336949.3764,False,2526.5676,962.6236,926644.1761,0.381
izhodiscna,AGREGAT,Agregat,1,naivni,2025-10-01,2025-10-08,339426.0,337912.0,False,2499.8933,1514.0,2292196.0,0.6056
izhodiscna,AGREGAT,Agregat,1,lin,2025-10-01,2025-10-08,339426.0,336203.9705,False,2499.8933,3222.0295,10381473.9293,1.2889
izhodiscna,AGREGAT,Agregat,1,ar1,2025-10-01,2025-10-08,339426.0,336517.8461,False,2499.8933,2908.1539,8457359.3599,1.1633
izhodiscna,AGREGAT,Agregat,1,naivni,2025-10-08,2025-10-15,341525.0,339426.0,False,2486.9211,2099.0,4405801.0,0.844
izhodiscna,AGREGAT,Agregat,1,lin,2025-10-08,2025-10-15,341525.0,336905.9098,False,2486.9211,4619.0902,21335994.5119,1.8574
izhodiscna,AGREGAT,Agregat,1,ar1,2025-10-08,2025-10-15,341525.0,338057.3683,False,2486.9211,3467.6317,12024469.6482,1.3943
izhodiscna,AGREGAT,Agregat,1,naivni,2025-10-15,2025-10-22,342725.0,341525.0,False,2481.8831,1200.0,1440000.0,0.4835
izhodiscna,AGREGAT,Agregat,1,lin,2025-10-15,2025-10-22,342725.0,337680.5661,False,2481.8831,5044.4339,25446313.3658,2.0325
izhodiscna,AGREGAT,Agregat,1,ar1,2025-10-15,2025-10-22,342725.0,340183.8147,False,2481.8831,2541.1853,6457622.9712,1.0239
izhodiscna,AGREGAT,Agregat,1,naivni,2025-10-22,2025-10-29,345945.0,342725.0,False,2465.4487,3220.0,10368400.0,1.3061
izhodiscna,AGREGAT,Agregat,1,lin,2025-10-22,2025-10-29,345945.0,338478.258,False,2465.4487,7466.742,55752235.6002,3.0286
izhodiscna,AGREGAT,Agregat,1,ar1,2025-10-22,2025-10-29,345945.0,341443.2437,False,2465.4487,4501.7563,20265809.3559,1.8259
izhodiscna,AGREGAT,Agregat,1,naivni,2025-10-29,2025-11-05,344187.0,345945.0,False,2475.0,1758.0,3090564.0,0.7103
izhodiscna,AGREGAT,Agregat,1,lin,2025-10-29,2025-11-05,344187.0,339398.6617,False,2475.0,4788.3383,22928183.5904,1.9347
izhodiscna,AGREGAT,Agregat,1,ar1,2025-10-29,2025-11-05,344187.0,344722.4419,False,2475.0,535.4419,286698.0763,0.2163
izhodiscna,AGREGAT,Agregat,1,naivni,2025-11-05,2025-11-12,345410.0,344187.0,False,2466.0375,1223.0,1495729.0,0.4959
izhodiscna,AGREGAT,Agregat,1,lin,2025-11-05,2025-11-12,345410.0,340189.1031,False,2466.0375,5220.8969,27257764.5822,2.1171
izhodiscna,AGREGAT,Agregat,1,ar1,2025-11-05,2025-11-12,345410.0,343037.6281,False,2466.0375,2372.3719,5628148.6266,0.962
izhodiscna,AGREGAT,Agregat,1,naivni,2025-11-12,2025-11-19,345542.0,345410.0,False,2450.6914,132.0,17424.0,0.0539
izhodiscna,AGREGAT,Agregat,1,lin,2025-11-12,2025-11-19,345542.0,341002.0867,False,2450.6914,4539.9133,20610812.582,1.8525
izhodiscna,AGREGAT,Agregat,1,ar1,2025-11-12,2025-11-19,345542.0,344318.9524,False,2450.6914,1223.0476,1495845.4904,0.4991
izhodiscna,AGREGAT,Agregat,1,naivni,2025-11-19,2025-11-26,346771.0,345542.0,False,2422.4146,1229.0,1510441.0,0.5073
izhodiscna,AGREGAT,Agregat,1,lin,2025-11-19,2025-11-26,346771.0,341783.7861,False,2422.4146,4987.2139,24872302.7725,2.0588
izhodiscna,AGREGAT,Agregat,1,ar1,2025-11-19,2025-11-26,346771.0,344510.6323,False,2422.4146,2260.3677,5109262.1705,0.9331
izhodiscna,AGREGAT,Agregat,1,naivni,2025-11-26,2025-12-03,346438.0,346771.0,False,2408.0361,333.0,110889.0,0.1383
izhodiscna,AGREGAT,Agregat,1,lin,2025-11-26,2025-12-03,346438.0,342588.0878,False,2408.0361,3849.9122,14821824.1041,1.5988
izhodiscna,AGREGAT,Agregat,1,ar1,2025-11-26,2025-12-03,346438.0,345793.9152,False,2408.0361,644.0848,414845.1953,0.2675
izhodiscna,AGREGAT,Agregat,1,naivni,2025-12-03,2025-12-10,345448.0,346438.0,False,2383.3333,990.0,980100.0,0.4154
izhodiscna,AGREGAT,Agregat,1,lin,2025-12-03,2025-12-10,345448.0,343340.2664,False,2383.3333,2107.7336,4442540.9852,0.8844
izhodiscna,AGREGAT,Agregat,1,ar1,2025-12-03,2025-12-10,345448.0,345512.0481,False,2383.3333,64.0481,4102.1614,0.0269
izhodiscna,AGREGAT,Agregat,1,naivni,2025-12-10,2025-12-17,343720.0,345448.0,False,2366.9412,1728.0,2985984.0,0.7301
izhodiscna,AGREGAT,Agregat,1,lin,2025-12-10,2025-12-17,343720.0,344012.4668,False,2366.9412,292.4668,85536.8045,0.1236
izhodiscna,AGREGAT,Agregat,1,ar1,2025-12-10,2025-12-17,343720.0,344569.5192,False,2366.9412,849.5192,721682.885,0.3589
izhodiscna,AGREGAT,Agregat,1,naivni,2025-12-17,2026-01-07,343438.0,343720.0,True,2359.5116,282.0,79524.0,0.1195
izhodiscna,AGREGAT,Agregat,1,lin,2025-12-17,2026-01-07,343438.0,344574.8765,True,2359.5116,1136.8765,1292488.1845,0.4818
izhodiscna,AGREGAT,Agregat,1,ar1,2025-12-17,2026-01-07,343438.0,342893.7456,True,2359.5116,544.2544,296212.848,0.2307
izhodiscna,AGREGAT,Agregat,1,naivni,2026-01-07,2026-01-14,344389.0,343438.0,False,2335.6322,951.0,904401.0,0.4072
izhodiscna,AGREGAT,Agregat,1,lin,2026-01-07,2026-01-14,344389.0,345098.8276,False,2335.6322,709.8276,503855.2021,0.3039
izhodiscna,AGREGAT,Agregat,1,ar1,2026-01-07,2026-01-14,344389.0,342647.5057,False,2335.6322,1741.4943,3032802.4814,0.7456
izhodiscna,AGREGAT,Agregat,1,naivni,2026-01-14,2026-01-21,346342.0,344389.0,False,2319.8977,1953.0,3814209.0,0.8418
izhodiscna,AGREGAT,Agregat,1,lin,2026-01-14,2026-01-21,346342.0,345641.6816,False,2319.8977,700.3184,490445.9135,0.3019
izhodiscna,AGREGAT,Agregat,1,ar1,2026-01-14,2026-01-21,346342.0,343615.5045,False,2319.8977,2726.4955,7433777.7974,1.1753
izhodiscna,AGREGAT,Agregat,1,naivni,2026-01-21,2026-01-28,349679.0,346342.0,False,2315.7753,3337.0,11135569.0,1.441
izhodiscna,AGREGAT,Agregat,1,lin,2026-01-21,2026-01-28,349679.0,346247.0315,False,2315.7753,3431.9685,11778408.0549,1.482
izhodiscna,AGREGAT,Agregat,1,ar1,2026-01-21,2026-01-28,349679.0,345579.3901,False,2315.7753,4099.6099,16806801.1516,1.7703
izhodiscna,AGREGAT,Agregat,1,naivni,2026-01-28,2026-02-04,351644.0,349679.0,False,2327.1222,1965.0,3861225.0,0.8444
izhodiscna,AGREGAT,Agregat,1,lin,2026-01-28,2026-02-04,351644.0,346972.6249,False,2327.1222,4671.3751,21821745.2462,2.0074
izhodiscna,AGREGAT,Agregat,1,ar1,2026-01-28,2026-02-04,351644.0,348940.0733,False,2327.1222,2703.9267,7311219.6959,1.1619
izhodiscna,AGREGAT,Agregat,1,naivni,2026-02-04,2026-02-11,353144.0,351644.0,False,2323.1429,1500.0,2250000.0,0.6457
izhodiscna,AGREGAT,Agregat,1,lin,2026-02-04,2026-02-11,353144.0,347752.9255,False,2323.1429,5391.0745,29063684.6329,2.3206
izhodiscna,AGREGAT,Agregat,1,ar1,2026-02-04,2026-02-11,353144.0,350952.31,False,2323.1429,2191.69,4803505.1008,0.9434
izhodiscna,AGREGAT,Agregat,1,naivni,2026-02-11,2026-02-18,357623.0,353144.0,False,2314.1957,4479.0,20061441.0,1.9354
izhodiscna,AGREGAT,Agregat,1,lin,2026-02-11,2026-02-18,357623.0,348565.2728,False,2314.1957,9057.7272,82042422.1922,3.914
izhodiscna,AGREGAT,Agregat,1,ar1,2026-02-11,2026-02-18,357623.0,352503.448,False,2314.1957,5119.552,26209813.1157,2.2122
izhodiscna,AGREGAT,Agregat,1,naivni,2026-02-18,2026-02-25,356328.0,357623.0,False,2337.4731,1295.0,1677025.0,0.554
izhodiscna,AGREGAT,Agregat,1,lin,2026-02-18,2026-02-25,356328.0,349534.8813,False,2337.4731,6793.1187,46146462.1768,2.9062
izhodiscna,AGREGAT,Agregat,1,ar1,2026-02-18,2026-02-25,356328.0,357099.9608,False,2337.4731,771.9608,595923.5144,0.3303
izhodiscna,AGREGAT,Agregat,1,naivni,2026-02-25,2026-03-04,354998.0,356328.0,False,2326.383,1330.0,1768900.0,0.5717
izhodiscna,AGREGAT,Agregat,1,lin,2026-02-25,2026-03-04,354998.0,350411.1664,False,2326.383,4586.8336,21039042.4248,1.9717
izhodiscna,AGREGAT,Agregat,1,ar1,2026-02-25,2026-03-04,354998.0,355801.0464,False,2326.383,803.0464,644883.4563,0.3452
izhodiscna,AGREGAT,Agregat,1,naivni,2026-03-04,2026-03-11,356104.0,354998.0,False,2315.8947,1106.0,1223236.0,0.4776
izhodiscna,AGREGAT,Agregat,1,lin,2026-03-04,2026-03-11,356104.0,351197.0127,False,2315.8947,4906.9873,24078524.173,2.1188
izhodiscna,AGREGAT,Agregat,1,ar1,2026-03-04,2026-03-11,356104.0,354472.5872,False,2315.8947,1631.4128,2661507.6807,0.7044
izhodiscna,AGREGAT,Agregat,1,naivni,2026-03-11,2026-03-18,356088.0,356104.0,False,2303.2917,16.0,256.0,0.0069
izhodiscna,AGREGAT,Agregat,1,lin,2026-03-11,2026-03-18,356088.0,351997.0464,False,2303.2917,4090.9536,16735901.4248,1.7761
izhodiscna,AGREGAT,Agregat,1,ar1,2026-03-11,2026-03-18,356088.0,355620.1054,False,2303.2917,467.8946,218925.4021,0.2031
izhodiscna,AGREGAT,Agregat,1,naivni,2026-03-18,2026-03-25,358335.0,356088.0,False,2279.7113,2247.0,5049009.0,0.9857
izhodiscna,AGREGAT,Agregat,1,lin,2026-03-18,2026-03-25,358335.0,352764.805,False,2279.7113,5570.195,31027072.7248,2.4434
izhodiscna,AGREGAT,Agregat,1,ar1,2026-03-18,2026-03-25,358335.0,355626.2312,False,2279.7113,2708.7688,7337428.2765,1.1882
izhodiscna,AGREGAT,Agregat,1,naivni,2026-03-25,2026-04-08,356251.0,358335.0,True,2279.3776,2084.0,4343056.0,0.9143
izhodiscna,AGREGAT,Agregat,1,lin,2026-03-25,2026-04-08,356251.0,353593.1742,True,2279.3776,2657.8258,7064038.0316,1.166
izhodiscna,AGREGAT,Agregat,1,ar1,2026-03-25,2026-04-08,356251.0,357931.9588,True,2279.3776,1680.9588,2825622.6523,0.7375
