razlicica,vzs,naziv,datum,razlika,z,z_flag,if_flag,konsenz
delno_ocisceno,1755,MR glave brez kontrasta,2025-01-08,-390.0,-3.2232,True,True,True
delno_ocisceno,1755,MR glave brez kontrasta,2025-01-15,63.0,0.2816,False,True,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-01-22,123.0,0.7458,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-01-29,137.0,0.8542,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-02-05,70.0,0.3358,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-02-12,133.0,0.8232,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-02-19,77.0,0.3899,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-02-26,46.0,0.1501,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-03-05,72.0,0.3513,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-03-12,106.0,0.6143,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-03-19,73.0,0.359,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-03-26,78.0,0.3977,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-04-02,14.0,-0.0975,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-04-09,71.0,0.3435,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-04-16,178.0,1.1714,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-04-23,142.0,0.8928,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-04-30,11.0,-0.1207,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-05-07,-56.0,-0.6391,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-05-14,29.0,0.0186,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-05-21,195.0,1.3029,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-05-28,111.0,0.653,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-06-04,175.0,1.1482,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-06-18,33.0,0.0495,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-07-02,-125.0,-1.1729,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-07-09,-91.0,-0.9099,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-07-16,-76.0,-0.7938,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-07-23,58.0,0.2429,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-07-30,-111.0,-1.0646,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-08-06,24.0,-0.0201,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-08-13,-115.0,-1.0956,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-08-20,-403.0,-3.3238,True,True,True
delno_ocisceno,1755,MR glave brez kontrasta,2025-08-27,130.0,0.8,False,True,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-09-03,93.0,0.5137,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-09-10,79.0,0.4054,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-09-17,222.0,1.5118,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-09-24,190.0,1.2642,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-10-01,231.0,1.5814,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-10-08,113.0,0.6685,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-10-15,304.0,2.1462,True,True,True
delno_ocisceno,1755,MR glave brez kontrasta,2025-10-22,77.0,0.3899,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-10-29,47.0,0.1578,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-11-05,14.0,-0.0975,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-11-12,154.0,0.9857,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-11-19,118.0,0.7072,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-11-26,143.0,0.9006,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-12-03,118.0,0.7072,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-12-10,198.0,1.3261,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2025-12-17,7.0,-0.1516,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2026-01-07,-81.0,-0.8325,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2026-01-14,174.0,1.1404,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2026-01-21,152.0,0.9702,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2026-01-28,200.0,1.3416,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2026-02-04,217.0,1.4731,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2026-02-11,107.0,0.6221,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2026-02-18,233.0,1.5969,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2026-02-25,25.0,-0.0124,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2026-03-04,-60.0,-0.67,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2026-03-11,77.0,0.3899,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2026-03-18,99.0,0.5602,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2026-03-25,224.0,1.5273,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2026-04-08,179.0,1.1791,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2026-04-15,131.0,0.8077,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2026-04-29,81.0,0.4209,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2026-05-06,46.0,0.1501,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2026-05-13,95.0,0.5292,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2026-05-20,22.0,-0.0356,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2026-05-27,3.0,-0.1826,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2026-06-03,-136.0,-1.258,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2026-06-17,-17.0,-0.3373,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2026-06-24,-33.0,-0.4611,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2026-07-01,-65.0,-0.7087,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2026-07-08,-121.0,-1.142,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2026-07-15,-148.0,-1.3509,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-04-11,-9.0,-0.4226,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-04-18,348.0,2.3757,True,True,True
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-04-25,168.0,0.9648,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-05-03,33.0,-0.0934,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-05-09,-73.0,-0.9243,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-05-16,-179.0,-1.7552,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-05-23,-166.0,-1.6533,False,True,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-05-30,-14.0,-0.4618,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-06-06,3.0,-0.3286,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-06-13,339.0,2.3052,True,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-06-20,-105.0,-1.1751,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-06-27,84.0,0.3063,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-07-04,-79.0,-0.9713,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-07-11,76.0,0.2436,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-07-18,18.0,-0.211,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-07-25,252.0,1.6232,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-08-01,83.0,0.2985,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-08-08,0.0,-0.3521,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-08-16,105.0,0.471,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-08-22,89.0,0.3455,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-08-29,34.0,-0.0856,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-09-05,194.0,1.1686,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-09-12,128.0,0.6512,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-09-19,-1.0,-0.3599,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-09-26,-23.0,-0.5324,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-10-03,168.0,0.9648,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-10-10,3.0,-0.3286,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-10-17,10.0,-0.2737,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-10-24,70.0,0.1966,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-10-31,37.0,-0.0621,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-11-07,-66.0,-0.8694,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-11-14,133.0,0.6904,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-11-21,131.0,0.6748,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-11-28,29.0,-0.1248,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-12-05,131.0,0.6748,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-12-12,162.0,0.9178,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2024-12-19,281.0,1.8506,False,True,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-01-08,174.0,1.0118,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-01-15,-138.0,-1.4338,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-01-22,-88.0,-1.0419,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-01-29,143.0,0.7688,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-02-05,-98.0,-1.1203,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-02-12,147.0,0.8002,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-02-19,2.0,-0.3364,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-02-26,97.0,0.4082,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-03-05,-102.0,-1.1516,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-03-12,176.0,1.0275,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-03-19,42.0,-0.0229,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-03-26,163.0,0.9256,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-04-02,206.0,1.2627,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-04-09,62.0,0.1339,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-04-16,24.0,-0.164,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-04-23,-56.0,-0.7911,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-04-30,340.0,2.313,True,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-05-07,-104.0,-1.1673,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-05-14,-85.0,-1.0184,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-05-21,6.0,-0.3051,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-05-28,-61.0,-0.8303,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-06-04,85.0,0.3142,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-06-18,-201.0,-1.9277,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-07-02,-26.0,-0.5559,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-07-09,282.0,1.8584,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-07-16,94.0,0.3847,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-07-23,-20.0,-0.5089,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-07-30,26.0,-0.1483,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-08-06,47.0,0.0163,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-08-13,87.0,0.3299,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-08-20,-35.0,-0.6264,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-08-27,-29.0,-0.5794,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-09-03,36.0,-0.0699,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-09-10,-29.0,-0.5794,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-09-17,71.0,0.2044,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-09-24,132.0,0.6826,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-10-01,7.0,-0.2972,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-10-08,59.0,0.1104,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-10-15,34.0,-0.0856,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-10-22,198.0,1.1999,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-10-29,89.0,0.3455,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-11-05,-76.0,-0.9478,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-11-12,7.0,-0.2972,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-11-19,88.0,0.3377,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-11-26,14.0,-0.2424,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-12-03,75.0,0.2358,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-12-10,106.0,0.4788,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2025-12-17,158.0,0.8864,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2026-01-07,-22.0,-0.5245,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2026-01-14,-69.0,-0.893,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2026-01-21,-177.0,-1.7395,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2026-01-28,-37.0,-0.6421,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2026-02-04,73.0,0.2201,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2026-02-11,-14.0,-0.4618,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2026-02-18,402.0,2.799,True,True,True
delno_ocisceno,1195,Operacija sive mrene (katarakte),2026-02-25,12.0,-0.258,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2026-03-04,-47.0,-0.7205,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2026-03-11,12.0,-0.258,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2026-03-18,-78.0,-0.9635,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2026-03-25,-84.0,-1.0105,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2026-04-08,294.0,1.9525,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2026-04-15,-190.0,-1.8414,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2026-04-29,138.0,0.7296,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2026-05-06,-167.0,-1.6611,False,True,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2026-05-13,1.0,-0.3443,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2026-05-20,155.0,0.8629,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2026-05-27,109.0,0.5023,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2026-06-03,-103.0,-1.1595,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2026-06-17,32.0,-0.1013,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2026-06-24,365.0,2.509,True,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2026-07-01,-244.0,-2.2647,True,True,True
delno_ocisceno,1195,Operacija sive mrene (katarakte),2026-07-08,-16.0,-0.4775,False,False,False
delno_ocisceno,1195,Operacija sive mrene (katarakte),2026-07-15,73.0,0.2201,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-04-11,19.0,0.0638,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-04-18,49.0,0.2321,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-04-25,41.0,0.1872,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-05-03,-14.0,-0.1212,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-05-09,-1.0,-0.0483,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-05-16,-100.0,-0.6036,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-05-23,30.0,0.1255,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-05-30,106.0,0.5518,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-06-06,-45.0,-0.2951,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-06-13,-19.0,-0.1493,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-06-20,-225.0,-1.3047,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-06-27,8.0,0.0021,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-07-04,213.0,1.1519,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-07-11,13.0,0.0302,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-07-18,-88.0,-0.5363,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-07-25,124.0,0.6527,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-08-01,-21.0,-0.1605,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-08-08,24.0,0.0919,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-08-16,80.0,0.406,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-08-22,-8.0,-0.0876,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-08-29,19.0,0.0638,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-09-05,-85.0,-0.5195,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-09-12,18.0,0.0582,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-09-19,-271.0,-1.5627,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-09-26,-38.0,-0.2559,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-10-03,310.0,1.6959,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-10-10,27.0,0.1087,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-10-17,-298.0,-1.7141,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-10-24,19.0,0.0638,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-10-31,-31.0,-0.2166,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-11-07,256.0,1.3931,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-11-14,28.0,0.1143,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-11-21,-276.0,-1.5907,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-11-28,80.0,0.406,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-12-05,234.0,1.2697,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-12-12,22.0,0.0807,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2024-12-19,23.0,0.0863,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-01-08,18.0,0.0582,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-01-15,-263.0,-1.5178,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-01-22,28.0,0.1143,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-01-29,34.0,0.148,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-02-05,-49.0,-0.3175,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-02-12,249.0,1.3538,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-02-19,18.0,0.0582,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-02-26,48.0,0.2265,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-03-05,-32.0,-0.2222,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-03-12,18.0,0.0582,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-03-19,0.0,-0.0427,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-03-26,0.0,-0.0427,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-04-02,26.0,0.1031,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-04-09,425.0,2.3409,True,True,True
delno_ocisceno,1626,Endoproteza kolena,2025-04-16,-745.0,-4.2211,True,True,True
delno_ocisceno,1626,Endoproteza kolena,2025-04-23,15.0,0.0414,False,True,False
delno_ocisceno,1626,Endoproteza kolena,2025-04-30,-30.0,-0.211,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-05-07,384.0,2.111,True,True,True
delno_ocisceno,1626,Endoproteza kolena,2025-05-14,-19.0,-0.1493,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-05-21,-407.0,-2.3254,True,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-05-28,102.0,0.5294,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-06-04,333.0,1.8249,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-06-18,35.0,0.1536,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-07-02,4.0,-0.0203,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-07-09,44.0,0.2041,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-07-16,-297.0,-1.7085,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-07-23,94.0,0.4845,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-07-30,-38.0,-0.2559,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-08-06,341.0,1.8698,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-08-13,43.0,0.1984,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-08-20,-82.0,-0.5026,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-08-27,19.0,0.0638,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-09-03,20.0,0.0694,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-09-10,16.0,0.047,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-09-17,-260.0,-1.501,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-09-24,18.0,0.0582,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-10-01,-190.0,-1.1084,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-10-08,142.0,0.7537,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-10-15,248.0,1.3482,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-10-22,-3.0,-0.0596,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-10-29,89.0,0.4564,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-11-05,-88.0,-0.5363,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-11-12,98.0,0.5069,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-11-19,-341.0,-1.9553,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-11-26,9.0,0.0078,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-12-03,-84.0,-0.5139,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-12-10,253.0,1.3763,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2025-12-17,-393.0,-2.2469,True,False,False
delno_ocisceno,1626,Endoproteza kolena,2026-01-07,141.0,0.7481,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2026-01-14,-9.0,-0.0932,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2026-01-21,10.0,0.0134,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2026-01-28,76.0,0.3835,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2026-02-04,-10.0,-0.0988,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2026-02-11,-38.0,-0.2559,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2026-02-18,22.0,0.0807,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2026-02-25,-48.0,-0.3119,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2026-03-04,-192.0,-1.1196,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2026-03-11,4.0,-0.0203,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2026-03-18,111.0,0.5798,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2026-03-25,41.0,0.1872,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2026-04-08,60.0,0.2938,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2026-04-15,-301.0,-1.7309,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2026-04-29,733.0,4.0684,True,True,True
delno_ocisceno,1626,Endoproteza kolena,2026-05-06,-61.0,-0.3849,False,True,False
delno_ocisceno,1626,Endoproteza kolena,2026-05-13,35.0,0.1536,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2026-05-20,-26.0,-0.1886,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2026-05-27,42.0,0.1928,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2026-06-03,-40.0,-0.2671,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2026-06-17,-5.0,-0.0708,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2026-06-24,113.0,0.591,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2026-07-01,-19.0,-0.1493,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2026-07-08,118.0,0.6191,False,False,False
delno_ocisceno,1626,Endoproteza kolena,2026-07-15,8.0,0.0021,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-04-11,154.0,-0.1181,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-04-18,2330.0,0.785,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-04-25,733.0,0.1222,False,False,False
